fwd2425 1 2000 0x0
fwd2425 1 2000 0x1
fwd2425 1 2000 0x2
fwd2425 1 2000 1x0
fwd2425 1 2000 1x1
fwd2425 1 2000 1x2
fwd2425 1 2000 2x0
fwd2425 1 2000 2x1
