fullsyst_matrix_20260813 1 2000 0.5
fullsyst_matrix_20260813 1 4000 0.02
fullsyst_matrix_20260813 1 6000 0.02
fullsyst_matrix_20260813 1 7000 0.1
fullsyst_matrix_20260813 10 2000 1
fullsyst_matrix_20260813 10 4000 0.05
fullsyst_matrix_20260813 10 6000 0.1
fullsyst_matrix_20260813 10 7000 0.2
fullsyst_matrix_20260813 30 2000 1
fullsyst_matrix_20260813 30 4000 0.1
fullsyst_matrix_20260813 30 6000 0.2
fullsyst_matrix_20260813 30 7000 0.2
